"id","Model","est_beta0","est_beta1","est_beta2","Design","Covar","ValProp","Truth"
18,"X1",0.0300271590120418,0.754710310596552,0.463276423560419,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
18,"X2",1.0312548889723,0.0108200415369108,0.131436019260084,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
18,"X3",2.03040708428993,-0.00528817615466133,0.32545560377179,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
18,"X4",2.99054207784922,-0.00417057799912543,0.389830239905127,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
18,"X5",4.01426575887882,-0.0375221711279191,0.436520279948026,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
19,"X1",0.0996727461682324,1.00165966634667,0.0522378493674662,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
19,"X2",0.993619371781559,-0.0224901475477825,0.222194200515576,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
19,"X3",2.00472743848806,-0.0194675748724038,0.388923590979423,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
19,"X4",2.93057281089811,-0.0250912200582212,0.480945103928645,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
19,"X5",4.00070571324913,-0.0614547560537286,0.556526200896527,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
20,"X1",-0.104368563434005,1.08395039788695,-0.00345199882269762,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
20,"X2",0.96328826435363,-0.0362634804512949,0.372803554994207,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
20,"X3",1.97543650266628,-0.0200254829002358,0.263018148688103,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
20,"X4",3.00360613384287,-0.0282454968450432,0.463072557600199,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
20,"X5",4.02869005403922,-0.0293848660804679,0.431144524194097,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
21,"X1",0.00368933588262461,1.03744186249057,-0.131766629051445,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
21,"X2",1.0499748529214,0.0294380711782672,0.141027370557297,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
21,"X3",2.00121822196576,0.000625996120067206,0.361282663714449,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
21,"X4",2.96621219462208,0.0211886281020633,0.41921278507337,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
21,"X5",3.97429537569305,-0.0609748086332659,0.698195558048479,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
22,"X1",0.0791312548112249,0.891000690998519,0.106833667207673,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
22,"X2",0.976068697239185,-0.0278970061129296,0.180759371741384,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
22,"X3",1.974347876868,0.0202244886455165,0.315533552504498,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
22,"X4",3.07168955785839,0.00306000792949407,0.297489071991468,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
22,"X5",3.94861150052631,-0.0299352569809484,0.625246513272235,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
23,"X1",0.0473899911306453,0.920805085664373,-0.164038661106529,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
23,"X2",0.991512275731922,0.0491084086924865,0.134928410192736,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
23,"X3",2.01914301746588,-0.0276382769752828,0.386963155803305,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
23,"X4",3.06598091934513,-0.0573452410062912,0.423765490936203,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
23,"X5",4.00591299195319,0.0117941159400767,0.285408374704999,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
24,"X1",-0.0491621782926197,0.930590596018657,0.130276271833544,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
24,"X2",1.03489645273371,-0.0176998946068367,0.127535335292416,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
24,"X3",1.9622674589604,0.0592696231625989,0.31876047674677,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
24,"X4",2.98582805496848,0.00916622103931718,0.396117691731549,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
24,"X5",3.98922378247162,0.0630087766424947,0.384022752945423,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
25,"X1",0.00455232962338008,0.885307079104256,0.0689102018919224,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
25,"X2",0.965018847004165,-0.0524610761622283,0.331242488679765,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
25,"X3",1.97223144028874,-0.0192042301017776,0.349326155414001,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
25,"X4",2.99200708279486,0.00589316150874306,0.357702477863767,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
25,"X5",3.96967895826954,0.0317806162634962,0.433708555402002,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
26,"X1",-0.00487917787701799,1.00535909358246,-0.114668757187358,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
26,"X2",1.06571772536098,-0.00805169686126972,0.0959657992183414,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
26,"X3",1.99019731964136,0.0229089807216289,0.176863492646172,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
26,"X4",2.98148633366983,0.0572183951002665,0.379246762641431,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
26,"X5",3.97330826554407,-0.0503749588957315,0.591347437902767,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
27,"X1",-0.106466116988705,0.994961352994554,0.243862602700448,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
27,"X2",0.956881700237627,-0.0186149730454415,0.200256236495477,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
27,"X3",2.07837628178751,0.0804851229827395,0.181999636934132,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
27,"X4",3.00604598846744,0.0431159429495872,0.305175821077624,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
27,"X5",4.01118479391849,-0.0216345799103436,0.493751470904651,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
28,"X1",-0.0701392961410562,0.992032276702146,-0.0538807585839104,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
28,"X2",0.99126682537962,-0.0091951240343103,0.296194935151403,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
28,"X3",1.946645306171,0.0397679820090332,0.317247686085673,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
28,"X4",3.03079265407622,0.0439267305079756,0.414340529969846,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
28,"X5",3.94417637023297,-0.0022076820329071,0.513782380076675,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
29,"X1",-0.06001825166737,0.939028149418717,0.347178361038382,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
29,"X2",1.01317479151043,0.0593021976390671,0.0588677199042788,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
29,"X3",1.97751765039507,0.0228646932177238,0.333737433067346,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
29,"X4",2.91586927410646,0.0292238841426997,0.450536294008979,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
29,"X5",4.06541522850289,0.0486919869663058,0.330142529695889,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
30,"X1",-0.0120854130565588,0.985447792697968,-0.0102237958319943,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
30,"X2",0.97010303057921,0.00372122307943368,0.259933211758464,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
30,"X3",1.98386999668559,0.0228066635902714,0.3334761020665,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
30,"X4",3.03429581256022,-0.0201864233126703,0.476696039144819,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
30,"X5",4.04732942106621,0.0233657371205662,0.317434778026696,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
31,"X1",-0.0577960353701913,1.02400005448836,-0.0358846134599202,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
31,"X2",1.02376826676106,-0.00283778640791776,0.25658172771669,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
31,"X3",1.96225733596324,-0.0171168057659176,0.300630538331636,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
31,"X4",3.01747492476526,0.063554621794997,0.354661631203395,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
31,"X5",4.03988743620489,-0.060202234236014,0.528255320312166,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
32,"X1",-0.0971068392015374,1.03663688425573,0.280027219692951,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
32,"X2",1.05148727279834,0.0313886679259831,0.0430506015322797,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
32,"X3",1.96690659048775,-0.0339413278883106,0.366615237322541,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
32,"X4",3.03193782163073,0.0278895934921591,0.398631419562605,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
32,"X5",4.02646134567615,0.109293693649783,0.433407815629688,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
33,"X1",0.0636137880839748,0.991727593155962,0.012094638835376,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
33,"X2",1.03434170828269,-0.0244599399234434,0.226519866201731,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
33,"X3",2.03916015668913,-0.0463953852439625,0.349393181969066,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
33,"X4",3.08310028275061,0.0483188954885273,0.27017553940269,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
33,"X5",3.96946475185659,-0.0614975620299534,0.641120449056031,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
34,"X1",-0.0373653163137169,0.972605766547765,0.161134087049706,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
34,"X2",1.0059539739059,-0.0954793206840657,0.360785909856698,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
34,"X3",1.99252033489376,0.00364339462399512,0.213486270120905,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
34,"X4",3.00386428510095,0.046886435455167,0.335463559237964,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
34,"X5",4.00855413842885,0.0320276722064219,0.397379835413358,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
35,"X1",-0.0189251535595042,0.866179986296257,0.336794184940782,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
35,"X2",1.01401408021639,-0.0732478306756184,0.285697613154722,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
35,"X3",2.010448647736,0.0344203707174459,0.351899059161754,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
35,"X4",2.9278120869775,-0.0454831221360279,0.594258278334686,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
35,"X5",4.01082436638991,-0.00919277088548482,0.476011353822,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
36,"X1",0.0630038222681918,0.935977130478647,0.0634877397413057,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
36,"X2",0.999966335691105,-0.0439259300335304,0.322674062789558,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
36,"X3",1.97762023893135,-0.0119454212863422,0.339336367715085,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
36,"X4",3.02101664551333,-0.0643695026203454,0.470921578808859,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
36,"X5",3.98892088851703,0.0113587633553694,0.425379944241694,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
37,"X1",0.0197713039090393,1.04759321599502,0.0267017113488217,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
37,"X2",1.00287480037883,0.0217092261248885,0.0919764432310723,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
37,"X3",2.02749464915944,-0.0715409523735796,0.362861990897208,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
37,"X4",3.02819540843712,-0.0112678457149695,0.294787441289118,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
37,"X5",3.97204439181929,0.0809332073959504,0.542858463504796,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
38,"X1",-0.139422260722431,0.91525421374918,0.170488889587543,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
38,"X2",1.03104620129592,0.0183485633312703,0.1253235720297,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
38,"X3",2.01194268537954,-0.00924116726401087,0.30429163886249,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
38,"X4",3.01060079922772,-0.015838138743332,0.403775353852668,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
38,"X5",4.03681706357734,0.016387014236511,0.486220090949608,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
39,"X1",-0.210773543048596,0.995972544275045,0.362674573576511,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
39,"X2",0.991157740306167,-0.0356002405930654,0.23433117613119,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
39,"X3",2.03954146673868,-0.0477152708575222,0.295983954543887,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
39,"X4",2.94555055706987,0.035052138017511,0.365893188566812,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
39,"X5",4.01888352140875,-0.0375653260015026,0.577584166933748,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
40,"X1",0.14854404895684,0.95487699400958,0.379968231914953,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
40,"X2",0.933694944228283,-0.0342630045346595,0.298542783157793,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
40,"X3",1.93989455907728,0.0078293292027802,0.401817616200618,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
40,"X4",2.98732683065181,-0.0367186710642908,0.41938000310587,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
40,"X5",4.00430484088506,0.0145399454873986,0.594892044810709,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
41,"X1",-0.017014294225762,0.950122357653872,0.363642447151605,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
41,"X2",0.991592047060801,0.00573137241874126,0.0984348694208863,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
41,"X3",1.96994055258222,0.0341335627797379,0.254046839212391,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
41,"X4",2.93317863818874,0.0169617636342408,0.47935797807118,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
41,"X5",3.98564238567095,-0.00919970223668255,0.520953219975047,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
42,"X1",0.124266479761253,1.10391688776566,-0.174942246308045,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
42,"X2",0.94186052167765,-0.0882121111354438,0.244594578122924,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
42,"X3",1.99976957809818,-0.0074632301698251,0.272411697113858,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
42,"X4",3.00770224457922,-0.0016120454382765,0.414653792854294,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
42,"X5",3.97650101876087,-0.00979156737927755,0.580215042935244,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
43,"X1",-0.0744852481621055,1.09829309820296,-0.143628843275932,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
43,"X2",1.03629551006119,0.00178127578698398,0.191791367510011,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
43,"X3",1.96998026533071,-0.0106983990317979,0.310862960431737,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
43,"X4",2.96403661959549,-0.0182074226514237,0.385158176486426,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
43,"X5",4.04236747855222,0.0621483971817859,0.351644622372881,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
44,"X1",-0.0246931755451829,0.959579050687405,0.112064585885981,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
44,"X2",0.965623733287254,-0.0447405857478547,0.376525867803934,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
44,"X3",1.95969477014277,0.0232414073561598,0.350594389982482,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
44,"X4",2.97515769986412,0.0229329076414914,0.513612898151992,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
44,"X5",4.01314377196391,-0.00456255228852172,0.583303464771973,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
45,"X1",-0.140863189627288,0.889828754655606,0.0309305017699757,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
45,"X2",0.944475565292245,0.0619959013299202,0.26193429476343,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
45,"X3",2.05982270869479,-0.00655855741003239,0.265777270290361,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
45,"X4",3.04273880533029,-0.0360266687825911,0.467857554317108,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
45,"X5",4.02257558649082,-0.0128838214294018,0.532992659535018,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
46,"X1",-0.0460671920014567,1.03235956733645,0.0463954595751494,"SRS","Dependent Covariates (Equal Covariance)",0.1,1
46,"X2",1.00303181979789,0.038316388987686,0.167189015294165,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
46,"X3",2.06252421441086,-0.0861035659009619,0.333656873215334,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
46,"X4",3.00636499420669,0.0398401793470594,0.282160751766303,"SRS","Dependent Covariates (Equal Covariance)",0.1,0
